,product_group,confidence,support,lift
1724,"frozenset({32078830.0, 32842551.0}),frozenset({32079103.0})",0.9473684210526316,0.0011907124429450288,71.96667548267655
1487,"frozenset({31618321.0, 32988382.0, 34129942.0}),frozenset({31618405.0})",0.9473684210526316,0.0023814248858900575,87.32541720154045
3656,"frozenset({31618104.0}),frozenset({34129942.0})",0.9473684210526316,0.0011907124429450288,83.75069252077563
2339,"frozenset({31618475.0, 32988396.0, 34129942.0}),frozenset({31618405.0})",0.9473684210526316,0.0011907124429450288,87.32541720154045
3669,"frozenset({36657901.0}),frozenset({36657866.0})",0.9444444444444445,0.001124561751670305,839.8333333333334
885,"frozenset({32476192.0, 32078970.0, 32079082.0}),frozenset({32078795.0})",0.9444444444444445,0.001124561751670305,108.98600508905852
981,"frozenset({32476192.0, 32078802.0, 32079103.0}),frozenset({32078795.0})",0.9444444444444445,0.001124561751670305,108.98600508905852
854,"frozenset({32476192.0, 32079082.0, 32078795.0, 32078935.0}),frozenset({32079103.0})",0.9444444444444445,0.001124561751670305,71.74455611390286
1833,"frozenset({35074354.0}),frozenset({35074081.0})",0.9444444444444445,0.001124561751670305,648.9621212121212
3255,"frozenset({32078802.0, 32079082.0, 32842551.0}),frozenset({32079103.0, 32078935.0})",0.9444444444444445,0.001124561751670305,111.54036458333334
3251,"frozenset({32078802.0, 32079082.0, 32079103.0, 32842551.0}),frozenset({32078935.0})",0.9444444444444445,0.001124561751670305,73.59364261168386
3236,"frozenset({32078802.0, 32079082.0, 32842551.0}),frozenset({32078935.0})",0.9444444444444445,0.001124561751670305,73.59364261168386
3193,"frozenset({32078802.0, 32078795.0, 32079103.0, 32842551.0}),frozenset({32078935.0})",0.9411764705882352,0.001058411060395581,73.33899332929047
3569,"frozenset({31618083.0, 31618300.0, 32988382.0, 34129942.0}),frozenset({31618405.0})",0.9411764705882352,0.001058411060395581,86.75466284074605
3627,"frozenset({30809730.0, 34214740.0}),frozenset({34504715.0})",0.9411764705882352,0.001058411060395581,330.87824897400816
3179,"frozenset({32078802.0, 32078795.0, 32842551.0}),frozenset({32078935.0})",0.9411764705882352,0.001058411060395581,73.33899332929047
2086,"frozenset({36298122.0, 36298395.0}),frozenset({36298381.0})",0.9411764705882352,0.001058411060395581,215.57219251336898
