,product_group,confidence,support,lift
1097,"frozenset({32476192.0, 32078935.0}),frozenset({32078802.0, 32078795.0, 32078970.0})",0.5925925925925926,0.001058411060395581,288.97491039426524
1092,"frozenset({32078802.0, 32078795.0, 32078970.0}),frozenset({32476192.0, 32078935.0})",0.5161290322580645,0.001058411060395581,288.97491039426524
1169,"frozenset({34798386.0, 34130894.0}),frozenset({33883955.0})",0.8421052631578948,0.001058411060395581,282.8912280701755
1172,"frozenset({33883955.0}),frozenset({34798386.0, 34130894.0})",0.35555555555555557,0.001058411060395581,282.8912280701755
1817,"frozenset({35662452.0}),frozenset({35662641.0})",0.5294117647058824,0.0011907124429450288,275.9695740365112
1816,"frozenset({35662641.0}),frozenset({35662452.0})",0.6206896551724138,0.0011907124429450288,275.9695740365111
2620,"frozenset({31618321.0, 31618300.0, 31618405.0, 32988382.0}),frozenset({32988396.0, 34129942.0})",0.8148148148148149,0.001455315208043924,273.72345679012346
2653,"frozenset({32988396.0, 34129942.0}),frozenset({31618321.0, 31618300.0, 31618405.0, 32988382.0})",0.48888888888888893,0.001455315208043924,273.72345679012346
1073,"frozenset({32078802.0, 32078970.0}),frozenset({32476192.0, 32078935.0})",0.48484848484848486,0.001058411060395581,271.46127946127945
1072,"frozenset({32476192.0, 32078935.0}),frozenset({32078802.0, 32078970.0})",0.5925925925925926,0.001058411060395581,271.46127946127945
1088,"frozenset({32476192.0, 32078802.0, 32078935.0}),frozenset({32078970.0, 32078795.0})",0.8888888888888888,0.001058411060395581,268.74666666666667
1101,"frozenset({32078970.0, 32078795.0}),frozenset({32476192.0, 32078802.0, 32078935.0})",0.32,0.001058411060395581,268.74666666666667
1032,"frozenset({32476192.0, 32079103.0, 32078935.0}),frozenset({32078802.0, 32078795.0})",0.7272727272727272,0.001058411060395581,268.15077605321505
1041,"frozenset({32078802.0, 32078795.0}),frozenset({32476192.0, 32079103.0, 32078935.0})",0.3902439024390244,0.001058411060395581,268.15077605321505
1090,"frozenset({32476192.0, 32078970.0, 32078935.0}),frozenset({32078802.0, 32078795.0})",0.7272727272727272,0.001058411060395581,268.15077605321505
1099,"frozenset({32078802.0, 32078795.0}),frozenset({32476192.0, 32078970.0, 32078935.0})",0.3902439024390244,0.001058411060395581,268.15077605321505
1034,"frozenset({32078802.0, 32078795.0, 32079103.0}),frozenset({32476192.0, 32078935.0})",0.4705882352941176,0.001058411060395581,263.4771241830065
1039,"frozenset({32476192.0, 32078935.0}),frozenset({32078802.0, 32078795.0, 32079103.0})",0.5925925925925926,0.001058411060395581,263.4771241830065
1880,"frozenset({31047464.0, 31047401.0}),frozenset({31047450.0})",0.9,0.0011907124429450288,261.6403846153846
1885,"frozenset({31047450.0}),frozenset({31047464.0, 31047401.0})",0.34615384615384615,0.0011907124429450288,261.6403846153846
2628,"frozenset({32988396.0, 31618405.0, 34129942.0}),frozenset({31618321.0, 31618300.0, 32988382.0})",0.55,0.001455315208043924,259.8234375
2645,"frozenset({31618321.0, 31618300.0, 32988382.0}),frozenset({32988396.0, 31618405.0, 34129942.0})",0.6875,0.001455315208043924,259.8234375
1173,"frozenset({34130894.0}),frozenset({34798386.0, 33883955.0})",0.4444444444444444,0.001058411060395581,258.4102564102564
1168,"frozenset({34798386.0, 33883955.0}),frozenset({34130894.0})",0.6153846153846153,0.001058411060395581,258.41025641025635
2640,"frozenset({31618300.0, 32988396.0, 34129942.0}),frozenset({31618321.0, 31618405.0, 32988382.0})",0.6470588235294117,0.001455315208043924,257.41021671826627
2633,"frozenset({31618321.0, 31618405.0, 32988382.0}),frozenset({31618300.0, 32988396.0, 34129942.0})",0.5789473684210527,0.001455315208043924,257.41021671826627
1056,"frozenset({32476192.0, 32078802.0}),frozenset({32078970.0, 32078795.0})",0.8500000000000001,0.001124561751670305,256.98900000000003
1061,"frozenset({32078970.0, 32078795.0}),frozenset({32476192.0, 32078802.0})",0.34,0.001124561751670305,256.98900000000003
1839,"frozenset({35879830.0}),frozenset({35876820.0})",0.3902439024390244,0.001058411060395581,256.49204665959707
1838,"frozenset({35876820.0}),frozenset({35879830.0})",0.6956521739130435,0.001058411060395581,256.492046659597
2655,"frozenset({32988396.0, 32988382.0}),frozenset({31618321.0, 31618300.0, 31618405.0, 34129942.0})",0.55,0.001455315208043924,251.95000000000005
2618,"frozenset({31618321.0, 31618300.0, 31618405.0, 34129942.0}),frozenset({32988396.0, 32988382.0})",0.6666666666666667,0.001455315208043924,251.95000000000002
1093,"frozenset({32078970.0, 32078795.0, 32078935.0}),frozenset({32476192.0, 32078802.0})",0.3333333333333333,0.001058411060395581,251.95
1096,"frozenset({32476192.0, 32078802.0}),frozenset({32078970.0, 32078795.0, 32078935.0})",0.7999999999999999,0.001058411060395581,251.94999999999996
1102,"frozenset({32078802.0, 32078935.0}),frozenset({32476192.0, 32078970.0, 32078795.0})",0.3636363636363636,0.001058411060395581,249.8677685950413
1087,"frozenset({32476192.0, 32078970.0, 32078795.0}),frozenset({32078802.0, 32078935.0})",0.7272727272727272,0.001058411060395581,249.8677685950413
1033,"frozenset({32078802.0, 32078795.0, 32078935.0}),frozenset({32476192.0, 32079103.0})",0.4444444444444444,0.001058411060395581,248.8395061728395
1091,"frozenset({32078802.0, 32078795.0, 32078935.0}),frozenset({32476192.0, 32078970.0})",0.4444444444444444,0.001058411060395581,248.8395061728395
1040,"frozenset({32476192.0, 32079103.0}),frozenset({32078802.0, 32078795.0, 32078935.0})",0.5925925925925926,0.001058411060395581,248.8395061728395
1098,"frozenset({32476192.0, 32078970.0}),frozenset({32078802.0, 32078795.0, 32078935.0})",0.5925925925925926,0.001058411060395581,248.8395061728395
767,"frozenset({32476192.0, 32079103.0, 32078935.0}),frozenset({32078970.0, 32078795.0})",0.8181818181818181,0.0011907124429450288,247.3690909090909
