,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
3210,"frozenset({32078795.0, 32079103.0})","frozenset({32078802.0, 32078935.0, 32842551.0})",0.00641661705364821,0.0013891645167692002,0.001058411060395581,0.16494845360824742,118.73932253313697,0.0010494973236669569,1.1958672968132518,0.9979818575233022
3211,"frozenset({32078802.0, 32842551.0})","frozenset({32078795.0, 32079103.0, 32078935.0})",0.0015876165905933718,0.0048951511543295625,0.001058411060395581,0.6666666666666666,136.1891891891892,0.0010506394372095053,2.985314546537011,0.9942357384217849
3212,"frozenset({32078935.0, 32842551.0})","frozenset({32078802.0, 32078795.0, 32079103.0})",0.004233644241582324,0.00224912350334061,0.001058411060395581,0.25,111.15441176470587,0.0010488890716270557,1.330334501995546,0.9952169002856575
3213,"frozenset({32079103.0, 32842551.0})","frozenset({32078802.0, 32078795.0, 32078935.0})",0.006284315671098763,0.0023814248858900575,0.001058411060395581,0.16842105263157894,70.72280701754386,0.0010434454346656377,1.1996679067827902,0.9920949274397551
3214,"frozenset({32078802.0, 32078935.0})","frozenset({32078795.0, 32079103.0, 32842551.0})",0.002910630416087848,0.0031752331811867435,0.001058411060395581,0.3636363636363636,114.52272727272725,0.0010491691301202477,1.5664389192867063,0.9941617461686459
3215,"frozenset({32078802.0, 32079103.0})","frozenset({32078795.0, 32078935.0, 32842551.0})",0.002910630416087848,0.00224912350334061,0.001058411060395581,0.3636363636363636,161.67914438502672,0.0010518646931172199,1.5678942344947502,0.9967159822198632
3216,"frozenset({32079103.0, 32078935.0})","frozenset({32078802.0, 32078795.0, 32842551.0})",0.008467288483164649,0.001124561751670305,0.001058411060395581,0.125,111.15441176470587,0.0010488890716270557,1.1415719294266624,0.9994662752685305
3217,frozenset({32078795.0}),"frozenset({32078802.0, 32079103.0, 32078935.0, 32842551.0})",0.008665740556988821,0.0013891645167692002,0.001058411060395581,0.12213740458015265,87.92148309705561,0.0010463729211022846,1.1375479952026368,0.9972682837314827
3218,frozenset({32842551.0}),"frozenset({32078802.0, 32078795.0, 32079103.0, 32078935.0})",0.009459548852285506,0.002116822120791162,0.001058411060395581,0.11188811188811189,52.85664335664336,0.0010383868781323586,1.1236007435962745,0.990450113530119
3219,frozenset({32078802.0}),"frozenset({32078795.0, 32079103.0, 32078935.0, 32842551.0})",0.0039028907852087054,0.002182972812065886,0.001058411060395581,0.2711864406779661,124.22804314329738,0.001049891155923008,1.369097781490421,0.9958369305352637
