,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
28,frozenset({32079082.0}),frozenset({33700716.0}),0.010826771653543307,0.1765748031496063,0.0031496062992125984,0.2909090909090909,1.6475119083814735,0.0012378712257424514,1.1612406622249143,0.39732587064676617
29,frozenset({33700716.0}),frozenset({32079082.0}),0.1765748031496063,0.010826771653543307,0.0031496062992125984,0.017837235228539576,1.6475119083814735,0.0012378712257424514,1.0071377818692073,0.47730396844370065
30,"frozenset({32079082.0, 33700716.0})",frozenset({32079103.0}),0.0031496062992125984,0.011122047244094489,0.0024606299212598425,0.78125,70.2433628318584,0.0024255998511997024,4.52058492688414,0.9888783570300158
31,"frozenset({32079082.0, 32079103.0})",frozenset({33700716.0}),0.007283464566929134,0.1765748031496063,0.0024606299212598425,0.33783783783783783,1.9132845219801742,0.0011745535991071982,1.2435400932026355,0.4808407693833036
32,"frozenset({33700716.0, 32079103.0})",frozenset({32079082.0}),0.0034448818897637795,0.010826771653543307,0.0024606299212598425,0.7142857142857143,65.97402597402598,0.0024233329716659433,3.4621062992125986,0.988246913580247
33,frozenset({32079082.0}),"frozenset({33700716.0, 32079103.0})",0.010826771653543307,0.0034448818897637795,0.0024606299212598425,0.22727272727272727,65.97402597402598,0.0024233329716659433,1.289659564613247,0.9956218905472637
34,frozenset({33700716.0}),"frozenset({32079082.0, 32079103.0})",0.1765748031496063,0.007283464566929134,0.0024606299212598425,0.013935340022296544,1.9132845219801742,0.0011745535991071982,1.0067458816093438,0.579698780779345
35,frozenset({32079103.0}),"frozenset({32079082.0, 33700716.0})",0.011122047244094489,0.0031496062992125984,0.0024606299212598425,0.22123893805309733,70.2433628318584,0.0024255998511997024,1.2800465282748748,0.9968508012341993
36,frozenset({32079103.0}),frozenset({32842551.0}),0.011122047244094489,0.009251968503937008,0.005511811023622047,0.495575221238938,53.56430050837883,0.005408910192820386,1.9641145185799138,0.9923680131951258
37,frozenset({32842551.0}),frozenset({32079103.0}),0.009251968503937008,0.011122047244094489,0.005511811023622047,0.5957446808510638,53.56430050837883,0.005408910192820386,2.4461717778698713,0.9904948766711136
38,frozenset({32079082.0}),frozenset({32842551.0}),0.010826771653543307,0.009251968503937008,0.004330708661417323,0.4,43.23404255319149,0.004230539711079422,1.651246719160105,0.9875621890547264
39,frozenset({32842551.0}),frozenset({32079082.0}),0.009251968503937008,0.010826771653543307,0.004330708661417323,0.46808510638297873,43.23404255319149,0.004230539711079422,1.8596456692913386,0.9859924498311148
40,frozenset({33700716.0}),frozenset({32842551.0}),0.1765748031496063,0.009251968503937008,0.0034448818897637795,0.01950947603121516,2.1086837923100643,0.0018112173724347449,1.0104616080181563,0.6385164441105153
41,frozenset({32842551.0}),frozenset({33700716.0}),0.009251968503937008,0.1765748031496063,0.0034448818897637795,0.3723404255319149,2.1086837923100643,0.0018112173724347449,1.3118977712531696,0.5306803667224887
42,frozenset({32078935.0}),frozenset({32842551.0}),0.010531496062992127,0.009251968503937008,0.002362204724409449,0.22429906542056072,24.24338834758401,0.002264767654535309,1.2772293900009486,0.968956198812958
43,frozenset({32842551.0}),frozenset({32078935.0}),0.009251968503937008,0.010531496062992127,0.002362204724409449,0.2553191489361702,24.24338834758401,0.002264767654535309,1.3287148481439819,0.9677048148884033
44,"frozenset({32079082.0, 32079103.0})",frozenset({32842551.0}),0.007283464566929134,0.009251968503937008,0.0037401574803149606,0.5135135135135135,55.50316273720529,0.003672771095542191,2.0365376202974628,0.989187722429214
45,"frozenset({32079082.0, 32842551.0})",frozenset({32079103.0}),0.004330708661417323,0.011122047244094489,0.0037401574803149606,0.8636363636363636,77.65084473049075,0.003691991133982268,7.251771653543307,0.9914153711681338
46,"frozenset({32842551.0, 32079103.0})",frozenset({32079082.0}),0.005511811023622047,0.010826771653543307,0.0037401574803149606,0.6785714285714286,62.67532467532468,0.0036804823609647218,3.07742782152231,0.989498687335917
47,frozenset({32079082.0}),"frozenset({32842551.0, 32079103.0})",0.010826771653543307,0.005511811023622047,0.0037401574803149606,0.34545454545454546,62.675324675324674,0.0036804823609647218,1.5193569553805775,0.994815396700707
48,frozenset({32079103.0}),"frozenset({32079082.0, 32842551.0})",0.011122047244094489,0.004330708661417323,0.0037401574803149606,0.33628318584070793,77.65084473049075,0.003691991133982268,1.5001417322834645,0.9982241360343229
49,frozenset({32842551.0}),"frozenset({32079082.0, 32079103.0})",0.009251968503937008,0.007283464566929134,0.0037401574803149606,0.40425531914893614,55.50316273720529,0.003672771095542191,1.666345613048369,0.9911531262091251
50,"frozenset({33700716.0, 32079103.0})",frozenset({32842551.0}),0.0034448818897637795,0.009251968503937008,0.0020669291338582677,0.6,64.85106382978724,0.00203505719511439,2.4768700787401574,0.9879835390946502
51,"frozenset({32842551.0, 32079103.0})",frozenset({33700716.0}),0.005511811023622047,0.1765748031496063,0.0020669291338582677,0.375,2.1237458193979935,0.0010936821873643748,1.31748031496063,0.5320665083135392
52,"frozenset({33700716.0, 32842551.0})",frozenset({32079103.0}),0.0034448818897637795,0.011122047244094489,0.0020669291338582677,0.6,53.94690265486725,0.0020286149947299895,2.4721948818897634,0.9848559670781893
53,frozenset({32079103.0}),"frozenset({33700716.0, 32842551.0})",0.011122047244094489,0.0034448818897637795,0.0020669291338582677,0.18584070796460175,53.94690265486725,0.0020286149947299895,1.2240296559397466,0.9925019077004745
54,frozenset({33700716.0}),"frozenset({32842551.0, 32079103.0})",0.1765748031496063,0.005511811023622047,0.0020669291338582677,0.011705685618729096,2.123745819397993,0.0010936821873643748,1.006267236899956,0.642601004064069
55,frozenset({32842551.0}),"frozenset({33700716.0, 32079103.0})",0.009251968503937008,0.0034448818897637795,0.0020669291338582677,0.22340425531914893,64.85106382978724,0.00203505719511439,1.2832353575666053,0.993774422147162
56,"frozenset({32079082.0, 33700716.0})",frozenset({32842551.0}),0.0031496062992125984,0.009251968503937008,0.0017716535433070866,0.5625,60.797872340425535,0.00174251348502697,2.264566929133858,0.9866596454274178
57,"frozenset({32079082.0, 32842551.0})",frozenset({33700716.0}),0.004330708661417323,0.1765748031496063,0.0017716535433070866,0.4090909090909091,2.3168136211614474,0.001006959513919028,1.3934887946698973,0.5708448662185317
58,"frozenset({33700716.0, 32842551.0})",frozenset({32079082.0}),0.0034448818897637795,0.010826771653543307,0.0017716535433070866,0.5142857142857142,47.501298701298694,0.0017343565937131874,2.036533117183881,0.9823319615912208
59,frozenset({32079082.0}),"frozenset({33700716.0, 32842551.0})",0.010826771653543307,0.0034448818897637795,0.0017716535433070866,0.16363636363636364,47.5012987012987,0.0017343565937131874,1.1915332933926737,0.9896627971254837
60,frozenset({33700716.0}),"frozenset({32079082.0, 32842551.0})",0.1765748031496063,0.004330708661417323,0.0017716535433070866,0.010033444816053512,2.3168136211614474,0.001006959513919028,1.0057605341562035,0.690254203522193
61,frozenset({32842551.0}),"frozenset({32079082.0, 33700716.0})",0.009251968503937008,0.0031496062992125984,0.0017716535433070866,0.19148936170212766,60.797872340425535,0.00174251348502697,1.2329465395772896,0.9927368258383558
62,"frozenset({32079082.0, 33700716.0, 32079103.0})",frozenset({32842551.0}),0.0024606299212598425,0.009251968503937008,0.0014763779527559055,0.6,64.85106382978724,0.0014536122822245644,2.4768700787401574,0.9870087156717644
63,"frozenset({32079082.0, 32842551.0, 32079103.0})",frozenset({33700716.0}),0.0037401574803149606,0.1765748031496063,0.0014763779527559055,0.39473684210526316,2.2355219151557826,0.0008159603819207638,1.3604416295789115,0.5547520252914444
64,"frozenset({32079082.0, 33700716.0, 32842551.0})",frozenset({32079103.0}),0.0017716535433070866,0.011122047244094489,0.0014763779527559055,0.8333333333333334,74.92625368731564,0.0014566735383470767,5.933267716535434,0.9884046539144153
65,"frozenset({33700716.0, 32842551.0, 32079103.0})",frozenset({32079082.0}),0.0020669291338582677,0.010826771653543307,0.0014763779527559055,0.7142857142857143,65.97402597402598,0.0014539997829995659,3.4621062992125986,0.9868823355360489
66,"frozenset({32079082.0, 32079103.0})","frozenset({33700716.0, 32842551.0})",0.007283464566929134,0.0034448818897637795,0.0014763779527559055,0.20270270270270271,58.84169884169884,0.001451287277574555,1.2499165888162285,0.9902174631502412
67,"frozenset({32079082.0, 33700716.0})","frozenset({32842551.0, 32079103.0})",0.0031496062992125984,0.005511811023622047,0.0014763779527559055,0.46875,85.04464285714286,0.001459017918035836,1.8719777674849467,0.9913638757240654
68,"frozenset({32079082.0, 32842551.0})","frozenset({33700716.0, 32079103.0})",0.004330708661417323,0.0034448818897637795,0.0014763779527559055,0.3409090909090909,98.96103896103895,0.001461459172918346,1.5120146619603583,0.9942006063002505
69,"frozenset({33700716.0, 32079103.0})","frozenset({32079082.0, 32842551.0})",0.0034448818897637795,0.004330708661417323,0.0014763779527559055,0.42857142857142855,98.96103896103895,0.001461459172918346,1.74242125984252,0.9933168724279836
70,"frozenset({32842551.0, 32079103.0})","frozenset({32079082.0, 33700716.0})",0.005511811023622047,0.0031496062992125984,0.0014763779527559055,0.26785714285714285,85.04464285714286,0.001459017918035836,1.3615517572498559,0.9937186592768541
71,"frozenset({33700716.0, 32842551.0})","frozenset({32079082.0, 32079103.0})",0.0034448818897637795,0.007283464566929134,0.0014763779527559055,0.42857142857142855,58.841698841698836,0.001451287277574555,1.7372539370078741,0.9864032921810699
72,frozenset({32079082.0}),"frozenset({33700716.0, 32842551.0, 32079103.0})",0.010826771653543307,0.0020669291338582677,0.0014763779527559055,0.13636363636363635,65.97402597402596,0.0014539997829995659,1.155501450476585,0.9956218905472636
73,frozenset({32079103.0}),"frozenset({32079082.0, 33700716.0, 32842551.0})",0.011122047244094489,0.0017716535433070866,0.0014763779527559055,0.1327433628318584,74.92625368731562,0.0014566735383470767,1.1510183994857786,0.9977505723101424
74,frozenset({33700716.0}),"frozenset({32079082.0, 32842551.0, 32079103.0})",0.1765748031496063,0.0037401574803149606,0.0014763779527559055,0.008361204013377926,2.2355219151557826,0.0008159603819207638,1.0046600098259217,0.6711929237389433
75,frozenset({32842551.0}),"frozenset({32079082.0, 33700716.0, 32079103.0})",0.009251968503937008,0.0024606299212598425,0.0014763779527559055,0.1595744680851064,64.85106382978724,0.0014536122822245644,1.1869455795873616,0.993774422147162
76,"frozenset({32078935.0, 32079103.0})",frozenset({32842551.0}),0.006003937007874016,0.009251968503937008,0.002263779527559055,0.3770491803278688,40.75340076735263,0.002208231291462583,1.590411313717364,0.9813541590428669
77,"frozenset({32842551.0, 32079103.0})",frozenset({32078935.0}),0.005511811023622047,0.010531496062992127,0.002263779527559055,0.4107142857142857,38.99866488651535,0.002205731911463823,1.6790980672870437,0.9797583393576371
78,"frozenset({32842551.0, 32078935.0})",frozenset({32079103.0}),0.002362204724409449,0.011122047244094489,0.002263779527559055,0.9583333333333334,86.16519174041298,0.00223750697501395,23.73307086614175,0.9907347036820973
79,frozenset({32079103.0}),"frozenset({32842551.0, 32078935.0})",0.011122047244094489,0.002362204724409449,0.002263779527559055,0.20353982300884954,86.16519174041298,0.00223750697501395,1.2525896762904638,0.9995109939804657
80,frozenset({32078935.0}),"frozenset({32842551.0, 32079103.0})",0.010531496062992127,0.005511811023622047,0.002263779527559055,0.21495327102803738,38.99866488651536,0.002205731911463823,1.2667885264341958,0.9847287636396662
81,frozenset({32842551.0}),"frozenset({32078935.0, 32079103.0})",0.009251968503937008,0.006003937007874016,0.002263779527559055,0.24468085106382978,40.75340076735263,0.002208231291462583,1.315994787623378,0.98457139401688
82,"frozenset({33700716.0, 32078935.0})",frozenset({32842551.0}),0.0037401574803149606,0.009251968503937008,0.0011811023622047244,0.3157894736842105,34.132138857782756,0.001146498542997086,1.448016353725015,0.9743463083712047
83,"frozenset({33700716.0, 32842551.0})",frozenset({32078935.0}),0.0034448818897637795,0.010531496062992127,0.0011811023622047244,0.34285714285714286,32.55540720961282,0.0011448226021452043,1.5057129407737078,0.9726337448559671
84,"frozenset({32842551.0, 32078935.0})",frozenset({33700716.0}),0.002362204724409449,0.1765748031496063,0.0011811023622047244,0.5,2.831661092530658,0.000763996527993056,1.6468503937007875,0.6483820047355959
85,frozenset({33700716.0}),"frozenset({32842551.0, 32078935.0})",0.1765748031496063,0.002362204724409449,0.0011811023622047244,0.006688963210702341,2.831661092530658,0.000763996527993056,1.004355894907076,0.7855606024384414
86,frozenset({32078935.0}),"frozenset({33700716.0, 32842551.0})",0.010531496062992127,0.0034448818897637795,0.0011811023622047244,0.11214953271028036,32.55540720961282,0.0011448226021452043,1.1224357646083714,0.9795997877913725
87,frozenset({32842551.0}),"frozenset({33700716.0, 32078935.0})",0.009251968503937008,0.0037401574803149606,0.0011811023622047244,0.1276595744680851,34.13213885778275,0.001146498542997086,1.1420539658152487,0.9797668719782768
88,"frozenset({32079082.0, 32078935.0})",frozenset({32842551.0}),0.004822834645669291,0.009251968503937008,0.0017716535433070866,0.3673469387755102,39.704732957012595,0.001727032829065658,1.5660210820421638,0.9795382366839195
89,"frozenset({32079082.0, 32842551.0})",frozenset({32078935.0}),0.004330708661417323,0.010531496062992127,0.0017716535433070866,0.4090909090909091,38.84451996601529,0.0017260447020894041,1.674485160508783,0.9784939150300952
90,"frozenset({32842551.0, 32078935.0})",frozenset({32079082.0}),0.002362204724409449,0.010826771653543307,0.0017716535433070866,0.75,69.27272727272728,0.0017460784921569843,3.956692913385827,0.987897921599579
91,frozenset({32079082.0}),"frozenset({32842551.0, 32078935.0})",0.010826771653543307,0.002362204724409449,0.0017716535433070866,0.16363636363636364,69.27272727272727,0.0017460784921569843,1.1928277986990756,0.996351575456053
92,frozenset({32078935.0}),"frozenset({32079082.0, 32842551.0})",0.010531496062992127,0.004330708661417323,0.0017716535433070866,0.16822429906542055,38.84451996601529,0.0017260447020894041,1.197040608687959,0.9846259270311791
93,frozenset({32842551.0}),"frozenset({32079082.0, 32078935.0})",0.009251968503937008,0.004822834645669291,0.0017716535433070866,0.19148936170212766,39.704732957012595,0.001727032829065658,1.2308770203066721,0.9839172572135021
94,"frozenset({33700716.0, 32078935.0, 32079103.0})",frozenset({32842551.0}),0.0020669291338582677,0.009251968503937008,0.0010826771653543307,0.5238095238095238,56.61600810536981,0.0010635540021080043,2.0805708661417324,0.9843717777439054
95,"frozenset({33700716.0, 32842551.0, 32079103.0})",frozenset({32078935.0}),0.0020669291338582677,0.010531496062992127,0.0010826771653543307,0.5238095238095238,49.73742768135291,0.0010609093093186185,2.077883858267717,0.981923983896565
96,"frozenset({32842551.0, 32078935.0, 32079103.0})",frozenset({33700716.0}),0.002263779527559055,0.1765748031496063,0.0010826771653543307,0.4782608695652174,2.7085453928554117,0.0006829507409014818,1.578231627296588,0.632229366766212
97,"frozenset({33700716.0, 32842551.0, 32078935.0})",frozenset({32079103.0}),0.0011811023622047244,0.011122047244094489,0.0010826771653543307,0.9166666666666666,82.41887905604719,0.0010695408890817782,11.866535433070862,0.9890350091374923
98,"frozenset({33700716.0, 32079103.0})","frozenset({32842551.0, 32078935.0})",0.0034448818897637795,0.002362204724409449,0.0010826771653543307,0.3142857142857143,133.04761904761904,0.0010745396490792981,1.4548884514435696,0.9959147025813693
99,"frozenset({32078935.0, 32079103.0})","frozenset({33700716.0, 32842551.0})",0.006003937007874016,0.0034448818897637795,0.0010826771653543307,0.18032786885245902,52.34660421545668,0.001061994311488623,1.2157972440944882,0.9868213774541134
100,"frozenset({32842551.0, 32079103.0})","frozenset({33700716.0, 32078935.0})",0.005511811023622047,0.0037401574803149606,0.0010826771653543307,0.19642857142857142,52.5187969924812,0.0010620621241242483,1.2397900262467192,0.9863960267760743
101,"frozenset({33700716.0, 32078935.0})","frozenset({32842551.0, 32079103.0})",0.0037401574803149606,0.005511811023622047,0.0010826771653543307,0.2894736842105263,52.51879699248121,0.0010620621241242483,1.3996500437445318,0.984641914102495
102,"frozenset({33700716.0, 32842551.0})","frozenset({32078935.0, 32079103.0})",0.0034448818897637795,0.006003937007874016,0.0010826771653543307,0.3142857142857143,52.34660421545667,0.001061994311488623,1.449577591863517,0.984287317620651
103,"frozenset({32842551.0, 32078935.0})","frozenset({33700716.0, 32079103.0})",0.002362204724409449,0.0034448818897637795,0.0010826771653543307,0.4583333333333333,133.04761904761904,0.0010745396490792981,1.8397940642035129,0.9948338953863816
104,frozenset({32079103.0}),"frozenset({33700716.0, 32842551.0, 32078935.0})",0.011122047244094489,0.0011811023622047244,0.0010826771653543307,0.09734513274336283,82.4188790560472,0.0010695408890817782,1.106534661108538,0.9989775328682466
105,frozenset({33700716.0}),"frozenset({32842551.0, 32078935.0, 32079103.0})",0.1765748031496063,0.002263779527559055,0.0010826771653543307,0.006131549609810479,2.7085453928554117,0.0006829507409014818,1.003891631815793,0.7660661117510268
106,frozenset({32078935.0}),"frozenset({33700716.0, 32842551.0, 32079103.0})",0.010531496062992127,0.0020669291338582677,0.0010826771653543307,0.102803738317757,49.73742768135291,0.0010609093093186185,1.1122795685695537,0.9903240100196231
107,frozenset({32842551.0}),"frozenset({33700716.0, 32078935.0, 32079103.0})",0.009251968503937008,0.0020669291338582677,0.0010826771653543307,0.11702127659574468,56.61600810536981,0.0010635540021080043,1.1301892609809316,0.9915105756552212
108,"frozenset({32079082.0, 32078935.0, 32079103.0})",frozenset({32842551.0}),0.004330708661417323,0.009251968503937008,0.0016732283464566929,0.38636363636363635,41.76015473887814,0.0016331607663215325,1.6145523476232138,0.9802991184611447
109,"frozenset({32079082.0, 32842551.0, 32079103.0})",frozenset({32078935.0}),0.0037401574803149606,0.010531496062992127,0.0016732283464566929,0.4473684210526316,42.47909493359567,0.0016338388926777853,1.7904668166479192,0.9801248300149936
110,"frozenset({32079082.0, 32842551.0, 32078935.0})",frozenset({32079103.0}),0.0017716535433070866,0.011122047244094489,0.0016732283464566929,0.9444444444444444,84.91642084562437,0.001653523932047864,17.79980314960629,0.9899776120268656
111,"frozenset({32842551.0, 32078935.0, 32079103.0})",frozenset({32079082.0}),0.002263779527559055,0.010826771653543307,0.0016732283464566929,0.7391304347826086,68.26877470355731,0.0016487189224378448,3.7918307086614167,0.9875876956287102
112,"frozenset({32079082.0, 32079103.0})","frozenset({32842551.0, 32078935.0})",0.007283464566929134,0.002362204724409449,0.0016732283464566929,0.22972972972972974,97.25225225225226,0.0016560233120466242,1.2951788921121703,0.996978922443457
113,"frozenset({32079082.0, 32078935.0})","frozenset({32842551.0, 32079103.0})",0.004822834645669291,0.005511811023622047,0.0016732283464566929,0.3469387755102041,62.94460641399417,0.0016466457932915865,1.5228100393700785,0.9888822307678882
114,"frozenset({32079082.0, 32842551.0})","frozenset({32078935.0, 32079103.0})",0.004330708661417323,0.006003937007874016,0.0016732283464566929,0.38636363636363635,64.35171385991057,0.0016472270444540889,1.6198454359871681,0.9887423534063684
115,"frozenset({32078935.0, 32079103.0})","frozenset({32079082.0, 32842551.0})",0.006003937007874016,0.004330708661417323,0.0016732283464566929,0.2786885245901639,64.35171385991057,0.0016472270444540889,1.3803596993557623,0.9904067379996855
116,"frozenset({32842551.0, 32079103.0})","frozenset({32079082.0, 32078935.0})",0.005511811023622047,0.004822834645669291,0.0016732283464566929,0.30357142857142855,62.944606413994165,0.0016466457932915865,1.4289723399959622,0.9895673233664012
117,"frozenset({32842551.0, 32078935.0})","frozenset({32079082.0, 32079103.0})",0.002362204724409449,0.007283464566929134,0.0016732283464566929,0.7083333333333334,97.25225225225226,0.0016560233120466242,3.403599550056243,0.9920609127628952
118,frozenset({32079082.0}),"frozenset({32842551.0, 32078935.0, 32079103.0})",0.010826771653543307,0.002263779527559055,0.0016732283464566929,0.15454545454545454,68.26877470355731,0.0016487189224378448,1.1801181102362204,0.9961369622475856
119,frozenset({32079103.0}),"frozenset({32079082.0, 32842551.0, 32078935.0})",0.011122047244094489,0.0017716535433070866,0.0016732283464566929,0.15044247787610618,84.91642084562437,0.001653523932047864,1.1749979494750655,0.9993384036206302
120,frozenset({32078935.0}),"frozenset({32079082.0, 32842551.0, 32079103.0})",0.010531496062992127,0.0037401574803149606,0.0016732283464566929,0.1588785046728972,42.47909493359567,0.0016338388926777853,1.1844422572178477,0.9868520371443116
121,frozenset({32842551.0}),"frozenset({32079082.0, 32078935.0, 32079103.0})",0.009251968503937008,0.004330708661417323,0.0016732283464566929,0.18085106382978725,41.76015473887815,0.0016331607663215325,1.2154923816341139,0.9851684762917684
122,frozenset({36304611.0}),frozenset({36304646.0}),0.0018700787401574803,0.0014763779527559055,0.0011811023622047244,0.631578947368421,427.7894736842105,0.0011783414191828382,2.7102784026996622,0.9995316043782663
123,frozenset({36304646.0}),frozenset({36304611.0}),0.0014763779527559055,0.0018700787401574803,0.0011811023622047244,0.8,427.7894736842106,0.0011783414191828382,4.990649606299214,0.9991375061606702
124,frozenset({34252904.0}),frozenset({33817091.0}),0.015255905511811024,0.07106299212598426,0.0014763779527559055,0.0967741935483871,1.3618085961933695,0.0003922476594953189,1.0284659730033747,0.26979843411627513
125,frozenset({33817091.0}),frozenset({34252904.0}),0.07106299212598426,0.015255905511811024,0.0014763779527559055,0.02077562326869806,1.3618085961933695,0.0003922476594953189,1.005636826337302,0.2860069223705587
126,frozenset({35074081.0}),frozenset({35074354.0}),0.0014763779527559055,0.0015748031496062992,0.0014763779527559055,1.0,635.0,0.001474052948105896,inf,0.9999014292755051
127,frozenset({35074354.0}),frozenset({35074081.0}),0.0015748031496062992,0.0014763779527559055,0.0014763779527559055,0.9375,635.0,0.001474052948105896,15.976377952755906,1.0
128,frozenset({31618475.0}),frozenset({31618405.0}),0.00905511811023622,0.011515748031496064,0.005216535433070866,0.5760869565217391,50.02601263470829,0.005112258974517949,2.3318090046436506,0.9889655999580212
129,frozenset({31618405.0}),frozenset({31618475.0}),0.011515748031496064,0.00905511811023622,0.005216535433070866,0.45299145299145294,50.02601263470828,0.005112258974517949,1.8115711122047242,0.991427428096919
130,frozenset({31618475.0}),frozenset({31618300.0}),0.00905511811023622,0.012598425196850394,0.003543307086614173,0.391304347826087,31.059782608695652,0.003429226858453717,1.6221597300337456,0.9766476846333819
